mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion
0.04383371086626767,0.11411701040973841,-0.062186356428722146,0.3051579410319737,0.11593233346770372,-0.22495221273494995,-0.1397463095889076,0.3082609303492158,0.23610631696161072,-0.34214077810349125,0.4811685654343651,0.3044277501390028,0.5004325201028559,0.07727986048811673,0.10676353158899497,-0.09461102265074678,0.8263360148592463,0.15209457405666638,0.5954250728400972,0.038014686787494034,0.24079809771758914,-0.2192963468229092,0.1002413432167613,0.4380423494262814,-0.1259327053565412,0.4487469731557295,0.25751453471900343,-0.09639095806733264,0.029521674509112555,0.029474070292409588,0.12024469716253355,-0.013887538638177238,-0.09992880997557388,0.016797708780049395,-0.1783291126802472,-0.25904804440047463,0.035819012230671965,0.25280081256019415,-0.366249612535996,0.0008770378659901362,neutral
-0.1624890487003239,-0.22819304554032727,0.24544166935020678,-0.081679289415155,0.43790901952651434,-0.11656651906458332,0.18957013281521182,0.05007241358625942,-0.06835699943399502,0.2795432922925972,0.10549484620006108,0.3057236375439426,0.15277389637448227,-0.09824898306847185,0.1551727761248497,0.19999204091611808,0.43171936079657375,-0.030609121425341057,0.18870931150278444,-0.2306318829231958,0.36271106472014286,-0.07182896884055065,-0.2556317498624478,0.17729941375759017,0.4634244882027946,-0.20042165013089236,-0.09880381559021903,-0.021221949584589006,-0.1274531692199699,0.2390974615524091,-0.06921732961296234,-0.06023023126745469,0.25271951489613803,-0.09593402333341731,0.1865883464171956,-0.1795126942102162,-0.2551714956963107,-0.4267800661261786,0.48139401047127744,-0.08006475803274914,neutral
0.06098334198710729,0.008330936498145376,0.07207269542336772,0.06028475270110467,0.5403878585609692,-0.1813383257672718,-0.29642089211579054,-0.1460967518955285,-0.21352879959204074,0.31936504476864463,0.3493350418532021,-0.0854078939220507,-0.18301217093701666,0.08450591747161404,0.5284710563911748,-0.517889105912496,0.3237603145802431,-0.07298067645369277,0.4586335614549294,-0.06964318558487409,0.1284838428303538,-0.17802800034028002,-0.048356332216070774,0.5385634130878041,0.39214792000959764,0.08027304888440759,-0.04433801179417621,-0.3088550109492222,0.05650681439028485,0.13651467632218842,0.1116109421895381,0.0967004708535533,-0.17355924158117125,0.07637616306734925,0.06872497708823856,0.38597410821108896,0.5145464964456021,-0.002165000557895806,-0.17548317405062644,-0.01624553244049089,neutral
-0.15190531881360925,-0.16951514019321712,0.017419718191016453,-0.21296297493056726,0.21486028654904887,0.052414434675995686,0.15544671112374187,0.06115815623289233,-0.0616651589655073,-0.10436535828905394,0.08492148838762764,0.017730908008577934,0.2230721064811252,0.17209715495747788,-0.1598866000586059,0.20378357339417089,-0.14361148195891485,0.04183872402863342,0.12495337251514894,-0.31898051984351383,0.22271466159930928,0.23628761224819456,0.15645208205228534,0.08602430420837594,0.09360233351004797,-0.0634447802306877,0.10577998832468478,0.02644382230001585,0.1778423405373806,-0.15679353291745138,0.1915220089009451,0.1559531762170133,0.07150245718087933,-0.016856571362818512,0.21647829508954317,-0.35281682793817154,0.16297646739379168,0.09284162271914514,0.0869373868769991,0.09582814810816885,neutral
-0.16341110164821257,-0.04877170083201371,0.1913468389756394,0.15552294387828913,0.11501179012095669,-0.30018673930789186,0.22741641312955574,0.3992609132238368,0.3725663261083102,0.19109404384043538,-0.24517916143228574,0.3905571959225359,0.12778311399878944,-0.4599248312598537,0.2749919376988774,-0.18603969723280117,-0.13200652272249128,0.037218407314990376,0.5166895692903318,0.10712646108971566,0.26758569656849285,0.6355337657576684,0.5944655710724015,0.16626526836943323,0.12662299302195515,-0.13452757160031104,-0.0004094377885100198,0.27093636008192384,0.2538536828179426,0.17180004726225281,0.38132494603914047,-0.07294355041069933,0.09287403517969399,0.27575538153245677,0.22442979852899453,0.33107004269339946,0.14711823454877676,-0.04526838272765587,0.10664137880894509,-0.2506487990960272,neutral
-0.40986483288578157,0.16126125896763943,0.018297172966299947,0.12496553946176368,-0.36108749220006003,-0.012885184209342496,-0.057019644024128166,-0.10915986345860725,-0.44360529876801924,0.0489061611138962,0.3685665615103106,0.25017042283146546,0.014360120762279716,0.16948608784431268,0.36989010698157865,-0.5031012171264654,0.16096948562461508,0.331758167203813,0.36907393112815456,0.6250203513868213,0.4835992194084341,0.2766824835061726,0.2714521319373102,0.38883995932492443,0.05217149985149783,0.17064307318628022,0.399764831526522,0.653958076902504,0.11510416593259543,0.1321403171362969,0.18224458009507885,0.45594937634961,0.09931483932827269,0.46028439352654,-0.1632709823851726,0.0168245248260458,-0.0016781563138698677,0.2287086871956071,0.2774084079879148,-0.3773610895295581,neutral
-0.22877940645280617,0.10030643343746071,-0.13259115529990165,-0.3327438110543992,0.3229535917661643,0.20188584301042706,0.21623900862394052,-0.011968263885963643,0.37738306588942605,0.07263453254137896,0.41834930892450095,-0.07299529537012464,-0.04893708874221894,0.2243708834063118,0.005107050472811764,0.35586601487929054,0.2571255583585379,-0.03478467405732108,0.21675817505588585,0.11201837758747225,0.4287960069285757,0.040403529025059726,0.08616485654023356,0.4949128486703581,0.7466515958477112,0.6804422529790606,0.1890108336720398,0.21931044994578738,0.5382856579361961,0.1131317879076051,-0.1114627526361825,0.14936735220667047,0.2197723603585931,-0.1143427700458083,-0.3331644634027729,-0.2958487798782307,0.21422045390059388,-0.1575118729064088,-0.019243459349433265,0.05313967108445965,neutral
0.15478521977367746,-0.06763238593502335,0.1567611812917025,-0.1746519401726992,-0.027094907659208467,-0.17771057497495266,0.3758864384992329,0.1001223582088124,-0.0646784190599791,0.04453158213187239,0.08880836928794415,0.33005094019678327,-0.2343122713675777,-0.08609637964946704,0.08616327403270217,0.8200797067290345,0.4310233454592731,0.16809521062571767,0.3765416704223207,0.7141968420418979,0.1414018179404664,0.10693843879522076,0.4989440162139275,0.31564749685951016,0.35483653736772214,0.05363448710193136,0.6542558638425733,0.5919944735771464,0.29640793958371836,0.3153129490055723,-0.3741906864125998,0.2795759012218979,0.05836601841922948,0.20142106086580927,0.2490081749335395,-0.021989343266774264,-0.3747573171892594,0.12405089744011083,-0.16925259936675355,-0.08254852318108483,neutral
-0.15112746102354863,-0.06930025007045183,-0.5452979831449334,0.35209991466539087,0.126670124341913,0.356243137701731,0.5879050918612376,0.1125414458662479,-0.3304606111125481,-0.09084718094673716,-0.15748563075541466,0.029452331579281177,0.18450876769522565,-0.32734173599892197,0.26630896025746453,-0.19058591478438652,0.2664449380262773,0.1685853441142082,0.12013396502146642,0.1815770356489856,0.06489329570139085,0.045423913968567375,-0.22473096730876835,0.18469679361394217,0.6483866761929123,0.6758138526432276,0.5036594798931234,0.34104717339162083,-0.014199038654466145,0.5049281865228282,0.11859264303791686,0.1029295754068275,0.034086382265744064,0.11593510916332764,-0.030410403424999052,0.04238805641701801,-0.22328664432430376,-0.06133367001357754,0.5862324312308007,-0.017398506990486676,neutral
-0.05966514119294073,0.14918688351960835,0.20911271159741757,-0.2305790819355068,0.011543903059483232,0.3079622822057063,0.1604040416767801,0.1373816761010032,0.5086528699997791,-0.03681865826175193,0.1649269632456712,0.024906326051763072,0.5371738304477915,-0.3147600190622453,0.013154663051136578,0.05471400703010354,0.3579885281191719,0.3475269994358353,0.5473403398792936,-0.1936704109500174,0.38745655189193384,0.12522180874753425,0.029551821093909664,0.32699575566940475,-0.043031647146829166,-0.33853823690650414,0.08065045852622894,-0.20984593973174456,-0.0073079629021386705,0.23712918040653808,0.2106244680516986,0.5168733150922376,0.05697947848968858,-0.2903882632282101,-0.11063089218690453,-0.16651245739627335,-0.25659315675705063,0.14092405492541232,-0.14521477074796474,-0.4943432041717519,neutral
0.17423070077980327,-0.011763328433331579,0.12129157575968669,0.07429351903250728,0.22124728229738816,0.08789800872589894,0.4019952552783066,0.2131388627198666,0.2181653586946966,0.23509126106879816,-0.21991894617341712,0.11376205441460094,0.09976765079135683,0.2250917610470088,-0.1589834541519965,0.5955319427603107,0.21820078836540627,-0.10687125475421494,-0.22867996607509863,0.12951597620414673,0.1774189464026975,0.01896875332601336,0.2189865873894343,0.03180968051638433,0.3249178114636576,-0.00044536767514441467,0.16358002448065645,0.4093065665192659,0.7978382130931041,-0.10767030868888874,0.016497589126384285,-0.08981047160238781,0.302975245667879,-0.1940801920206371,-0.04269593942625659,0.055933277950917015,-0.19680650201242442,-0.20724900440574323,-0.10281240828712102,-0.52511006008434,neutral
-0.36136955426833356,-0.0871652082049484,0.06913991525705179,0.0014231363691131899,-0.38015857494955413,-0.037553250967984425,0.2925540445352978,0.24585954322339076,0.10046148746563717,-0.08921793712639184,0.30204458220681435,0.010188747063044262,-0.12771532743977332,-0.02734147803355949,0.5427764098656147,0.24204825808750624,0.4819153855882007,0.07612405208111157,0.4330791096158966,0.04946178872979473,0.16048095737610632,0.8201293398085341,0.3877452884833579,0.06681102849435136,0.165798488780403,0.2622459421434876,0.4758194781358639,0.04231350026119375,-0.2804087787855889,0.07433003618718606,0.13647089593909825,0.14753294503140585,0.43606569927122585,0.17211640398523578,0.28162256488101123,-0.21194482472090603,0.2648385049636486,0.5561372140856231,0.20932063630588968,0.06338892998517942,neutral
0.038497047101935786,0.46287887349984597,-0.19971311467616368,0.020087543368999053,0.17838549699484788,0.2643935989253148,-0.016387342018342757,0.18372351390736907,0.05066808250981519,0.1627423148484789,0.11121760437528894,-0.13047742709835647,0.1593183769228696,0.3924929612723467,-0.0610644859633421,0.1267303113433743,0.3582986384405616,-0.07150814627833973,0.24420135919665042,-0.06519465510404521,0.48349542484275765,0.7767471202895764,0.7015219514698945,0.1373084528829901,0.3720530307222396,0.2109395190471155,0.1987315547742089,0.5515360384131889,-0.1748739016805076,0.4080641388352916,0.12038053285922554,0.4722836079986314,0.15370150745042105,-0.07522336422279259,0.14767841615986083,0.2473253725177154,0.056804051385310146,0.1540918253107016,-0.11432548018215052,-0.5334709752112683,neutral
0.2250058959433355,0.1908832477894174,0.06912685232513545,0.0649657734100924,0.3224075410989788,-0.035883359397125114,-0.08368888193087588,0.05975569785156371,0.4174227499854787,-0.21415369441796223,0.44219798762226503,-0.0048922211858475895,-0.11058910175227421,0.48822053979246743,0.15646756322302777,-0.13805534255914786,0.10242035756216611,0.4287212381302128,0.49656032297505404,0.09306312915405125,0.3014179894086327,0.37706293291821824,0.03480150697936471,0.28086264111788534,0.1790337698481927,0.04668398430380316,0.050168096912156526,0.18135539364553405,0.16238436410518914,0.002868001137678572,0.02613825454811912,0.39848276243268027,0.16034994901980615,0.31421822605582433,0.3788488799563701,0.21054416367018175,0.6155847112031197,-0.17424375176942167,0.21819571201391824,-0.0795359932577729,neutral
0.4639458158428195,0.44120334409145123,-0.45647053933013315,-0.19435342777045855,0.22941182645887997,0.27586012444313407,0.2770856884485729,0.08917683318222448,0.233928658988465,0.29587989059473985,0.12477267208443191,0.41174648445593803,-0.4002775390985302,0.33165346064938583,-0.07782306614935508,0.42667270052943024,0.13493251610347443,-0.026238687362552582,0.29201731400567166,-0.02799557482712775,-0.028354174754534583,-0.19328181416866222,0.18928119170892524,0.3163095027489833,0.4427597450698936,0.1452581214748237,0.4351688828687992,0.16908701696243178,0.13159887212064225,0.2876312264332104,0.3972227256795984,0.03478983923294768,0.0459527597365706,0.05273678323379392,0.09908560371997473,-0.16176845364099302,0.3048646478740834,-0.06802015177303122,0.13170417793781125,-0.20636814305598114,neutral
0.08970098820222343,0.11399156768092887,-0.07308809552778148,0.553085491106797,0.15609358907077053,0.5226255527163611,0.332729365383285,-0.05867553653845643,0.02460174893312192,0.24165004848746666,0.1595336224284506,0.16728627780526403,0.0930455345850937,-0.27891400817836104,0.12433192606690358,-0.367527117443607,0.28505851452250874,0.014443683551527059,0.01968759327657507,0.1450118507268192,0.26800588620828,-0.159459769614378,-0.2411921669798981,-0.07441284554867889,-0.3234286325125979,-0.061022315550248035,0.5709258383876292,-0.09954970594553161,0.31777228609057684,-0.1986682125975209,0.20740456979128252,0.04021499979442536,0.09193996884199204,0.23513903300063904,0.5174533533010599,0.11201018621861297,0.07895287070653534,-0.21125967319902658,0.16192822757642844,-0.06151808263631765,neutral
0.20800176072710747,0.005166701122102,0.4672961821240148,-0.44786599292685497,-0.010816241278474054,0.29876373167232984,0.005271585137506946,-0.091150102025805,0.05367830141270016,-0.21235765525367534,0.17397893239120527,0.7650364524088369,0.4508546477354133,-0.10404719587192962,-0.03764518365999672,0.08582129628146953,0.4432076542597586,-0.009413621883843343,0.025983920082727346,0.4210251580130401,0.4160009422531006,0.10508810972224868,-0.08348272318474453,-0.19533258348940225,0.012255716809556921,-0.3769421386458058,0.36066005123436656,0.007089098227591656,0.27524440842681547,0.6113217113690964,0.42587345843137514,-0.16763525663915185,0.32420541184473367,0.38240889128786304,-0.108195807552008,-0.17499063200770648,0.02044015852287622,-0.3682735812074933,0.38377705106873344,-0.6013409482576226,neutral
-0.2767018539355151,-0.0512979772589468,-0.024689516661118766,0.08939417614316764,0.13119574092900366,0.024990318315652967,0.3771662141012391,-0.4279508771837384,0.12010732436835561,-0.0460215712806904,0.17736884825463448,0.21011095185210063,-0.06336044594496598,0.012967831623014625,0.3788367677350375,0.2742673156998294,0.022041513175655003,0.7059308702439392,0.7758361869433813,-0.1657778201057748,0.27528653970939976,0.8257903837277086,0.39193278770467666,0.2473686580544111,0.1349890401972247,0.04539151545289638,0.12007640510195378,0.026914420076696893,0.34114808200503943,0.04470207629590249,0.022336653645644702,-0.1803917188596743,0.0944956966304844,-0.13058578395099707,0.03320577978974156,0.32378748694067766,0.13934435443529322,0.15826357986790984,0.1051160386827961,0.01479393254787335,neutral
-0.03183205766790747,-0.06085824023207144,0.22186150837982005,-0.22319681946455067,0.39851424531668056,0.08691283764321937,-0.09423046323558974,-0.01539335453444303,-0.049099147449432154,0.1726761564051693,-0.03522027165331415,0.44045379206146507,-0.030812974974829516,-0.39492540184665575,-0.00205953625939731,-0.3151270447878314,0.1821364096831103,0.46074762500128147,0.36048172488602914,-0.13455957660249673,0.009273979242314101,0.6432001587112821,0.27558598259203704,0.1931332954847892,0.45101888883547236,0.793875368279616,0.49734840015182247,0.19945058687137607,0.24359303636173674,0.2985104372433172,-0.020550092479371868,-0.14453141533176422,0.12000543609790541,-0.1438581729570264,0.0630277172132479,0.0873643587583172,0.6331224633282456,-0.1806802424925896,-0.014353919249388458,-0.04107572239613317,neutral
0.10932763334383268,0.2777743966392508,-0.09053861923511175,-0.15747487466874627,-0.3468440552226193,-0.15315780222869665,0.22705484305290236,0.11830492568136093,-0.13371004587894392,0.03943266252694466,0.1521087264163292,0.2808407252677635,0.016248184969099827,0.11059506634241918,-0.27391859641297583,-0.10084320202240293,0.5965325368709856,-0.3510770377652578,0.11409113666110411,0.25463735697037776,0.10625048830255467,-0.0034976060217385974,0.18068849731162048,0.1908622719507046,0.16647389730410803,-0.28873794336595243,0.1363541737680387,-0.049181399394157665,0.01798702366214605,0.20098418030412624,0.2928067192683007,0.34434278640806415,-0.01721009901916186,0.32394532858878305,0.37182520512801287,0.34749307989680944,0.39530511756037,-0.004338370308175944,-0.027439665024970368,0.2062626948485872,neutral
-0.3416310787820082,0.0684505755604304,-0.1005574918709265,-0.04433412985784048,-0.3720450132143502,-0.14424275447878693,0.08782115204447494,0.3290064587489624,0.3676551001996084,0.11254291289918116,0.09691840016152045,-0.052748804388554005,0.26518589742276605,0.11131058063000315,0.33216122170932744,0.6249249495685734,0.18400988301082105,-0.1783804881350644,-0.016670835937601075,-0.16469906069984042,-0.09943962271943066,0.5248594556909778,0.2526230237730743,-0.18793998556766534,0.3504112900446134,0.49578380544179707,0.08323644139792226,-0.004400936605490208,0.07057656424429362,0.21539211703230576,0.29261706921225183,0.41570266235765424,0.4100127167038517,0.3892955964654984,0.4188736799170333,0.22868054621038297,-0.3348635182254849,-0.0006588012068524662,0.0945734418991913,-0.09578156625192494,neutral
0.22781521372549246,-0.07396017930303102,-0.19935450131937546,0.4089378827172771,0.22983467621187892,0.13320676802211026,0.32462190727371365,0.3725267250594066,0.2054074055907697,-0.48179082307541443,-0.024656873198167478,0.040776209970953645,-0.08145345059955245,0.22287443923696654,0.47874062013491187,0.06577685223531586,-0.09160454509144392,0.7029668331360784,0.0856823732952275,-0.10840343154399884,0.25925711203892865,0.3049624202169943,0.01969560798828518,0.3897170159733411,0.06517338896541444,-0.05004764192552069,0.21785279788810252,0.3572890174599689,-0.0035418804331439346,0.22689687847231738,0.10925162179682163,0.8262568652816318,-0.07024675506521261,0.4389875345436318,0.06530674986229354,0.031643097842222044,0.22827941074162109,0.25557989780667767,0.33284722398169314,0.0821629337837895,neutral
-0.15009909743948133,-0.11831821230267049,0.1594955538923895,0.19308810050944686,0.4128463339344181,0.18300093582668908,0.35798670072318833,0.4860859239215495,0.16134858898037224,-0.23876513124951237,-0.1505787821563821,-0.20452972468209712,0.5624943684322561,-0.038647067950347475,0.48865047827514874,0.3334362264280516,0.6209209040360364,0.4467315852804134,0.1729492095162606,0.14983018703599676,0.2211297296208506,0.24235701279432514,0.06327221262759944,0.1839465479291108,0.5893332640376816,-0.24484449078433684,0.237827115638603,-0.06214142831645747,0.2016802630667511,0.3542044332708131,0.11822198653373638,0.31339518280969625,-0.2905666851204863,0.3696919125751219,-0.07238898869001392,0.21893561620838586,0.09347515685162902,-0.6143082886093943,-0.17292271662421016,0.055127091983850574,neutral
0.3884940203922814,0.08791038521926285,0.09650622611423698,-0.30530788954983495,0.42112027289116705,0.5301625707690439,0.10008839518974748,0.05195390317053126,-0.2846139761048191,0.35345479638728194,0.8198103208918682,0.3341992610621538,0.48052265271703065,0.30872690418392923,-0.0655638847201124,0.5211714062920487,-0.11654010254115535,0.14329190399269304,0.2682547110702422,0.4205652148284783,0.30383421599205485,0.2952504000279639,0.005586113301262824,-0.1302392311638395,0.20237341560288583,0.003141392611351934,-0.15374132626042505,-0.15188984469675396,0.03238887382225268,-0.31890422557473885,-0.204242644062934,-0.2886357794197173,0.15245803117097606,0.19494069178835832,0.5801785627677216,-0.3110488510478011,-0.12203610686990404,0.26023510350225304,-0.038100137503893836,-0.08174948467694984,neutral
0.42729242583488825,-0.06850822613683677,-0.25696646116194966,-0.28137185710922336,0.14725717933877763,0.15470372282350678,-0.24998095816279048,-0.13945589920601753,0.2538266123014988,0.2769412247794443,-0.016565031432234423,0.31047504282852695,0.3075604200013715,-0.2725653564229982,0.10267414930989892,0.29078464631736345,0.04883469678527769,-0.3387748368334732,0.12778809445308048,0.38786108961966687,0.5949391960875972,-0.349153890493887,0.849288466799521,-0.08968046043104272,0.4262459662373659,0.4892396045556741,0.4189594057903382,0.20200139306882525,-0.13543342330644986,0.3008801864652808,-0.04618376254571857,-0.510525283011726,0.8141178236546284,0.26997013989892105,0.5329126040936498,-0.16457210311331605,0.41473883871048645,0.42954954570880116,0.4047306948686388,-0.005301583303038076,neutral
